Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR030904,2010-02-17 15:17:24,2014-05-26 10:45:23,14646443,1025251010,0,70,723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030904/SRR030904.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,2E39B1023D6A855131593B0414CBF490,E76BF02717CF2B2FB3EF44740CC9A717
SRR030905,2010-02-17 15:19:26,2014-05-26 10:45:03,14981019,1048671330,0,70,736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030905/SRR030905.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,0D41DF4CD68873598C713E80B8D000A9,F0C1B67E40D96942115F22194A16FB3A
SRR030906,2010-02-17 15:20:10,2014-05-26 10:45:11,15381679,1076717530,0,70,766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030906/SRR030906.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,D8CE5D3554859A8602B5416B21BAEA59,569CE32A0853B40B986AB1FED03ABA1E
SRR030907,2010-02-17 15:18:32,2014-05-26 10:45:11,16012599,1120881930,0,70,797,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030907/SRR030907.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,03E583752C51AA05505742A16B563D37,620D31BE22E2BFF94B2089DE2B86862C
SRR030908,2010-02-17 15:20:27,2014-05-26 10:47:38,16455647,1151895290,0,70,825,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030908/SRR030908.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,CEFC9E58B12150DD13815B7EA898DF49,BB49387F9BA4E3C79E593E9C53362B03
SRR030916,2010-02-17 15:20:47,2014-05-26 10:47:27,13683621,957853470,0,70,670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030916/SRR030916.sralite.1,SRX013929,HUMefdRCV,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,651995EDD29CDEE8EDB1AB100DE76A3B,BA35A47F1EFF36F0673C552AE5357619
SRR030917,2010-02-17 15:19:59,2014-05-26 10:47:26,14670177,1026912390,0,70,714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030917/SRR030917.sralite.1,SRX013929,HUMefdRCV,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,A80D1592AE61DDA2D3C280DE3FD21ED9,9D4BBE87458170C145E40936CABE1009
SRR030918,2010-02-17 15:22:35,2014-05-26 10:49:24,16542114,1157947980,0,70,789,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030918/SRR030918.sralite.1,SRX013929,HUMefdRCV,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,D030FDDC3876CBAA4D8E2AE68BD0525A,530893217F81C819C549A1F5F9910005
SRR030919,2010-02-17 15:20:33,2014-05-26 10:47:20,14214663,995026410,0,70,697,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030919/SRR030919.sralite.1,SRX013929,HUMefdRCV,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,1ED02EF3C489080A6670C8B51BA9F0D4,14184161D50DC4A9E2908ECCE2E0C1B8
SRR030920,2010-02-17 15:22:42,2014-05-26 10:49:48,16310476,1141733320,0,70,795,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030920/SRR030920.sralite.1,SRX013929,HUMefdRCV,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,BF5F87E84752BFCF1440E420C96BA709,A79424D313DB9FCDD5B5A691689FDC1B
SRR030921,2010-02-17 15:22:56,2014-05-26 10:49:44,15871461,1111002270,0,70,765,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030921/SRR030921.sralite.1,SRX013929,HUMefdRCV,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,A9CF05DF32358E51DC4E87B814485040,F57B74E12E1AD8824B91F7E7B800DC3A
SRR030922,2010-02-17 15:21:38,2014-05-26 10:47:47,15294111,1070587770,0,70,732,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030922/SRR030922.sralite.1,SRX013929,HUMefdRCV,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,AD4AC344F89532FF38C5C19A1CEA0F4E,3FD7928F6DFF2D5BB0E94A9BA9C91775
SRR030923,2010-02-17 15:21:01,2014-05-26 10:48:39,12623880,883671600,0,70,615,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030923/SRR030923.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,C14D59AF42AEC146DB044AA3C018A070,EDC1F05FA47F5A0B3CF1F476B148E4B9
SRR030924,2010-02-17 15:21:43,2014-05-26 10:49:16,14660494,1026234580,0,70,725,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030924/SRR030924.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,6766B3D199A05B14360151A6DEAFB386,FDA28CF048F84CD4E1563E6C71F619C8
SRR030925,2010-02-17 15:23:55,2014-05-26 10:47:27,14654760,1025833200,0,70,724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030925/SRR030925.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,61A92DDCBE1EC1E3DED8F99429C14228,BDF564E2C2E0F03F46BA0F2611AEE682
SRR030926,2010-02-17 15:23:49,2014-05-26 10:47:36,14229907,996093490,0,70,704,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030926/SRR030926.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,5C17D5EB6EA731570788E6E3C2DF0CAB,E52EF48D57392D9850C33E9FA3A7F88E
SRR030927,2010-02-17 15:22:45,2014-05-26 10:47:52,17340361,1213825270,0,70,845,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030927/SRR030927.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,EDC3619EF0AE2B890C74D239D5364940,61139233E8331E95A2D17F6CCA253632
SRR030928,2010-02-17 15:23:04,2014-05-26 10:47:57,17156449,1200951430,0,70,834,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030928/SRR030928.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,8873AF6C7DF8B5A42C0A5D2B4A4861FC,DA77E6F328EFB63031FC391DBE045792
SRR030929,2010-02-17 15:25:15,2014-05-26 10:48:20,17012828,1190897960,0,70,822,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030929/SRR030929.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,0860AA15BDD167CF2D667739FBDE14B9,325BFA29ACDD92143AD2DC32973FB03F
SRR030930,2010-02-17 15:25:11,2014-05-26 10:50:02,16046347,1123244290,0,70,778,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030930/SRR030930.sralite.1,SRX013930,HUMefdRCN,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,CCB50735C42F71535AA8F4F413768186,593019534B29C54C16DEDD954AB9D89C
SRR030842,2010-02-17 15:05:23,2014-05-26 10:35:53,16453742,1151761940,0,70,815,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030842/SRR030842.sralite.1,SRX013921,HUMgjnRBBPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,E22B5809EC3ADD50D333C437C489FA2F,43031054B81F09D114A8C2FDA0CEE2BD
SRR030847,2010-02-17 15:05:06,2014-05-26 10:35:43,14047094,983296580,0,70,706,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030847/SRR030847.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,027052EE639A94679EC08790BDF2DE0C,EDCA71A7007E4050B23ABEF9DA511719
SRR030848,2010-02-17 15:06:37,2014-05-26 10:35:49,14213805,994966350,0,70,714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030848/SRR030848.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,A6FC9E3113FE97AFE48CC7386E87D8D8,BC795EE423032816CAAAECEDC78CCB80
SRR030849,2010-02-17 15:05:43,2014-05-26 10:36:03,14336870,1003580900,0,70,722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030849/SRR030849.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,9BE2D2520D6A55D9DBE2ADDCB63E663B,4A14CF9762613EF05FC219CB06DAB981
SRR030850,2010-02-17 15:07:03,2014-05-26 10:36:10,13884593,971921510,0,70,701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030850/SRR030850.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,1E281661F6CC3014C7CAE1AAC71CB517,58DB1B39133D217D55BF7C27AA0457A6
SRR030855,2010-02-17 15:06:08,2014-05-26 10:35:00,9489638,664274660,0,70,446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030855/SRR030855.sralite.1,SRX013923,HUMefdRBB,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,37EE44F489B638D8DFE98A2CC72F1D8D,92FAE92E3FF59A05BB4BC1B8D5629FC7
SRR030856,2010-02-17 15:06:44,2014-05-26 10:35:01,9892605,692482350,0,70,467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030856/SRR030856.sralite.1,SRX013924,HUMefdRBD,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,140850B2873D46B12262D011E06BF726,524EBB3181A42F59A16DC57DE09C4AEB
SRR030857,2010-02-17 15:31:58,2014-05-26 10:36:31,15591953,1091436710,0,70,783,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030857/SRR030857.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,ECD79FCA8D43A9928826B99501CFB080,6D39D7CCAEA78F8164B15BF23F204953
SRR030858,2010-02-17 15:10:19,2014-05-26 10:36:08,15744429,1102110030,0,70,790,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030858/SRR030858.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,2260EF7A5BD3671043F7E7CB09D3D00F,F665E700B521EA04A70ED135CED4B591
SRR030859,2010-02-17 15:10:02,2014-05-26 10:36:20,15649675,1095477250,0,70,784,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030859/SRR030859.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,0531ECA43CAFB3F76EB52C3AF006FE7D,254892950040995B83C090F75B55A6ED
SRR030860,2010-02-17 15:07:59,2014-05-26 10:36:50,15443575,1081050250,0,70,774,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030860/SRR030860.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,15947B14AEC4AF24F3CDC7306C8E5938,FDC344F3D9CC921B192945F785966B2F
SRR030861,2010-02-17 15:08:15,2014-05-26 10:37:37,16614057,1162983990,0,70,832,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030861/SRR030861.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,DA3C3669ED056DA80D05AB375F95F65A,7EC1C9CBFD74A3506328FD23A1989A5E
SRR030862,2010-02-17 15:10:41,2014-05-26 10:38:35,16644374,1165106180,0,70,833,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030862/SRR030862.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,CBF859FD109CB7209C785C47616BBFF8,F20F54261A02C1DF3D9A872CFC86800F
SRR030863,2010-02-17 15:08:48,2014-05-26 10:38:37,16508543,1155598010,0,70,822,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030863/SRR030863.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,882DCC29BDB5D5B1FA80E4F7E252481B,F4F2E83566CD7A0ECC2A59ED56440531
SRR030864,2010-02-17 15:09:05,2014-05-26 10:38:49,16666865,1166680550,0,70,828,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030864/SRR030864.sralite.1,SRX013925,HUMefdRAF,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,6341CC7107450B5EB2D7B8AD4ACC0C98,1F8DC19B208172EB76F21AB3FB540E93
SRR030877,2010-02-17 15:13:10,2014-05-26 10:39:40,14620903,1023463210,0,70,728,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030877/SRR030877.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,8F334856A1913A9533B67F4C1D609589,0A8F57F5DB3907783BD6EBC6BEE477A4
SRR030878,2010-02-17 15:11:44,2014-05-26 10:39:26,14909019,1043631330,0,70,743,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030878/SRR030878.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,CB86296A99F9B21D6EF78426D824F9FB,A16D177214A5B81677E3DA2BB1C5CBB6
SRR030879,2010-02-17 15:11:46,2014-05-26 10:39:44,14791510,1035405700,0,70,739,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030879/SRR030879.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,D3CD2A6AE731192D21D7C0DB898B7133,B81EEB32FA304B909C188FE12E0AA3D2
SRR030880,2010-02-17 15:12:09,2014-05-26 10:39:17,15069473,1054863110,0,70,755,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030880/SRR030880.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F712019449EA6DADB7E3C41C0FB99E38,D50D23795452FBF2862CFB8F498FE757
SRR030881,2010-02-17 15:12:32,2014-05-26 10:39:19,14498671,1014906970,0,70,716,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030881/SRR030881.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,7F9687BB4050B3F2E4396D337BDFB3A7,F6CAA1F5C3917BC2C00CE3D6B082C8F3
SRR030882,2010-02-17 15:14:29,2014-05-26 10:39:15,14068359,984785130,0,70,702,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030882/SRR030882.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,C4F976A376FFC8348E455C70C6D3380C,456AA9E0AEAB3DCC26275B89BF7CB632
SRR030883,2010-02-17 15:14:48,2014-05-26 10:44:27,13873478,971143460,0,70,689,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030883/SRR030883.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,FCB272D42E6702E0F086E9679D0B9D80,53E7D4E1C25D36168C605595AE265435
SRR030884,2010-02-17 15:15:35,2014-05-26 10:40:18,15711393,1099797510,0,70,769,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030884/SRR030884.sralite.1,SRX013922,HUMefdRAG,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,,
SRR030934,2010-02-17 15:23:25,2014-05-26 10:51:10,13127927,918954890,0,70,635,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030934/SRR030934.sralite.1,SRX013923,HUMefdRBB,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F737591BF95C8C427CAE7525D2F9B0DF,19C86D4517EEFFB102B7DF19B8FA634C
